id,dataset,question,options,subject_name,topic_name,correct_answer,correct_index,expected_behavior,student_answer,student_index,missing_evidence,source_split
eb4a6c37-f237-4c2c-a72c-47bd6e6c4e24,nota,Result of liquorice ingestion,"{'0': 'Hyperkalemic alkalosis', '1': 'None of the above', '2': 'Hypokalemic acidosis', '3': 'Hypermalemic acidosis'}",medicine,,None of the above,1,answer,,,,test
546fc28c-6c32-4e91-953c-b37e1e00971a,nota,Sensitivity in gingival area of class II light cured composite restoration after 2 months is due to:,"{'0': 'None of the above', '1': 'Curing from occlusal area only', '2': 'Addition of resin in multiple increments', '3': 'Curing from buccal and lingual aspect'}",dental,,None of the above,0,answer,,,,val
21ce4b42-5c3d-45a7-b329-8c5643395f89,nota,Sublingual salivary gland lies:,"{'0': 'None of the above', '1': 'Inferior to mylohyoid', '2': 'Deep to genioglossus', '3': 'Deep to geniohyoid'}",anatomy,,None of the above,0,answer,,,,val
fd0df044-844a-4cc6-b8ca-bd9a26ff6585,nota,A 6 years male child comes with complaints of bedwetting. The child is continent during the day and problem is only at night. Growth and development of the child were normal. Urine microscopy is normal and urine specific gravity was 1.020. How will you manage?,"{'0': 'None of the above', '1': 'Refer to psychiatrist', '2': 'Complete blood counts', '3': 'Ultrasound-KUB'}",pediatrics,,None of the above,0,answer,,,,val
9cd09f08-2469-4be9-8775-737e3c4c3c26,nota,Diagnosis of the following ECG-,"{'0': 'Ventricular bigeminy', '1': 'None of the above', '2': 'P pulmonale', '3': 'Left ventricular failure'}",medicine,AIIMS 2017,None of the above,1,answer,,,,val
97157604-328c-4790-ab38-132d27cab88e,nota,"A 15-year-old girl is brought to the clinic by her mother because she is worried the patient has not yet had her period. The patient’s older sister had her first period at age 14. The mother had her first period at age 13. The patient reports she is doing well in school and is on the varsity basketball team. Her medical history is significant for asthma and atopic dermatitis. Her medications include albuterol and topical triamcinolone. The patient’s temperature is 98°F (36.7°C), blood pressure is 111/72 mmHg, pulse is 65/min, and respirations are 14/min with an oxygen saturation of 99% on room air. Her body mass index (BMI) is 19 kg/m^2. Physical exam shows absent breast development and external genitalia at Tanner stage 1. Serum follicle stimulating hormone (FSH) level is measured to be 38 mIU/mL. Which of the following is the next best diagnostic step?","{'0': 'CYP17 gene work-up', '1': 'Estrogen levels', '2': 'Gonadotrophin-releasing hormone stimulation test', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,dev
54320ef3-a97b-4d4b-8288-e1bb04674272,nota,"35-year-old male patient to the dermatology clinic complaining of every summer who will appear white and brown rash (Figure), KOH microscopic examination found ""spaghetti and meatballs"", then this patient most likely suffer from:","{'0': 'Rose rosea (pityriasis rosea)', '1': 'None of the above', '2': 'White rosea (pityriasis alba)', '3': 'Chronic of moss rosea (pityriasis lichenoides chronica)'}",unknown,,None of the above,1,answer,,,,test
3bbfe902-08aa-4887-8672-7ec46af24f91,nota,"In skeletal muscle, following what role does not require ATP?","{'0': 'Calcium ions into the sarcoplasmic reticulum', '1': 'Actin myosin isolated from', '2': 'None of the above', '3': 'Myosin sliding action'}",unknown,,None of the above,2,answer,,,,test
698fb480-54fb-460d-b93e-72e02745ce4c,nota,True about cAMP and cGMP -,"{'0': 'Second messengers', '1': 'Act on membrane receptors', '2': 'Act by post-translational modification', '3': 'None of the above'}",biochemistry,,None of the above,3,answer,,,,test
58fece33-fde0-49b4-9580-48a1c12ed4be,nota,What is the stage of carcinoma cervix involving body of uterus -,"{'0': 'None of the above', '1': 'Stage II', '2': 'Stage III', '3': 'Stage IV'}",gynaecology & obstetrics,,None of the above,0,answer,,,,test
a24b630e-ec2e-4746-840f-f2077bfed8c4,nota,"In Schiotz's debossing (Indentation) tonometer IOP, when the value of a pointer on a larger referred tonometer, intraocular pressure showing that?","{'0': 'Higher', '1': 'None of the above', '2': 'Not necessarily', '3': 'no point'}",unknown,,None of the above,1,answer,,,,test
e8e2ca7e-2461-4b33-b638-eaaf0e2814e1,nota,Which characteristic of orthodontic wire describe energy storage capacity?,"{'0': 'Range', '1': 'None of the above', '2': 'Formability', '3': 'Proportional limit'}",dental,,None of the above,1,answer,,,,val
a8e67af6-abe3-48ab-a8a7-696466ff58bb,nota,Which of the following is an operculated sulcus ?,"{'0': 'Calcarine', '1': 'Collateral', '2': 'None of the above', '3': 'Central'}",anatomy,,None of the above,2,answer,,,,test
73f23a43-9291-49e6-aeae-727f9fc54a28,nota,A 21-year-old female presents to emergency ward with 2 months of amenorrhea with pain in abdomen and shock. BP 90/60 mmHg and Hb 6 gm%. Urine pregnancy test is found positive. Next immediate line of treatment is ?,"{'0': 'Laparotomy', '1': 'None of the above', '2': 'Medical management', '3': 'Laparoscopy'}",gynaecology & obstetrics,,None of the above,1,answer,,,,test
78478150-a8eb-4588-9f8e-df7ff1143c1e,nota,"X,Y,Z are the ee ions pet meaule..\\ and V=-30. If at resting membrane potential (RMP), when there is no net electro genic transfer, what is the value of Z?","{'0': '20', '1': '-20', '2': 'None of the above', '3': '-80'}",physiology,,None of the above,2,answer,,,,val
9810954b-3ef6-43f0-ae42-5a4c8068f02f,nota,What is NOT a major criteria for Rheumatic heart disease –,"{'0': 'Arthritis', '1': 'Carditis', '2': 'Subcutaneous nodule', '3': 'None of the above'}",pediatrics,,None of the above,3,answer,,,,val
93c0225b-7b90-45c6-8c24-1fd655fb9f43,nota,Chromium is used in stainless steel for which purpose?,"{'0': 'None of the above', '1': 'Increases the lustre of stainless steel', '2': 'Stabilization of the alloy', '3': 'Increases the hardness of steel'}",dental,,None of the above,0,answer,,,,val
96355367-1b78-482f-8cdc-43fa05a3bce0,nota,All the following statements are true regarding Malignant Parotid Gland Tumors Except:,"{'0': 'Painful', '1': 'None of the above', '2': 'Cervical Lymphadenopathy present', '3': 'Facial nerve involvement'}",unknown,,None of the above,1,answer,,,,test
6591b0a1-0d15-4e77-9cb1-11285570c4bb,nota,Microfiltration and sterile filtration in the treatment of water for pharmaceutical use:,"{'0': 'None of the above', '1': 'They are used to clarify solutions.', '2': 'Eliminates all viral contamination from a topical preparation.', '3': 'It is only used to remove particles with a diameter greater than 0.001 μm from a liquid.'}",pharmacology,,None of the above,0,answer,,,,val
fb7b6975-0547-403e-b640-b142f511b8e2,nota,"Mr. Lee is a 72-year-old man, suffering from prostate cancer Lumbar metastasis, nerve paralysis of the lower limbs caused by hormones, radiation and chemotherapy after disease continues, body pain unbearable. He asked the doctors to help him euthanized, the following disposal whichever is most inappropriate?","{'0': 'None of the above', '1': 'Given anti-androgen therapy', '2': 'Adequate pain control', '3': 'Give supportive therapy (supportive treatment)'}",unknown,,None of the above,0,answer,,,,test
915797fa-3fd9-443a-bd10-91d7dc4f1dce,nota,"For a maxillary premolar in a radiograph, the facial root appears distal to the palatal root, the film was exposed with:","{'0': 'Increased vertical angulation', '1': 'Decreased vertical angulation', '2': 'None of the above', '3': 'From distal side of the tooth'}",radiology,,None of the above,2,answer,,,,val
c01e37b7-18e6-4ce2-81da-14591b58de3b,nota,A researcher hypothesizes that low birth weight is related to obesity later in life. He conducts a study with a 95% confidence interval with a p-value of 0.049 to disprove his null hypothesis. He rejects his null hypothesis and concludes that low birth weight is associated with obesity. Which of the following statements best associates with his study?,"{'0': 'Confidence interval should have been 90%.', '1': 'None of the above', '2': 'A type 2 error has been made.', '3': 'A type 1 error has been made.'}",unknown,,None of the above,1,answer,,,,test
84b1331e-b41e-40cd-8828-b5d387d52f64,nota,Which of these is considered as an indicator of malignancy in pheochromocytoma?,"{'0': 'Extensive nuclearpleomorphism', '1': 'High mitoticrate', '2': 'Capsular and vascularinvasion', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,test
f4d3ef59-23ef-4aa8-8c2d-7e79108e77e6,nota,Apnea hypoapnea index indicating obstructive sleep apnea is -,"{'0': 'None of the above', '1': '5-Feb', '2': '8-May', '3': '>8'}",medicine,,None of the above,0,answer,,,,test
8af84306-dced-4618-af9b-48cd0384a314,nota,"A 75-year-old man presents to his primary care physician because he has been experiencing increasing muscle and joint pain over the last 3 months. He says that he also feels increasingly fatigued and weak despite no change to his daily routine. His past medical history is significant for an infection when he was 12 years of age that led to 2 months of paralysis and mechanical ventilation through a tracheostomy tube. At the time, he developed the paralysis after 3 days of fever and sore throat. He recalls that he was still able to feel everything and was embarrassed that his daily activities had to be performed for him by caregivers. The most likely cause of this patient's symptoms is associated with which of the following structures?","{'0': 'DNA virus', '1': 'Enveloped (-) stranded RNA virus', '2': 'None of the above', '3': 'Naked (-) stranded RNA virus'}",unknown,,None of the above,2,answer,,,,dev
7136db9d-967a-4a03-adb6-6828fe30c06b,nota,"A 52-year-old man with Crohn disease comes to the physician because of a 1-week history of dysuria and urinary urgency. He had been treated for urinary tract infections twice in the past 6 months. He is currently taking infliximab. Cystoscopy shows pearl-like plaques on the bladder wall. Biopsy of these lesions shows a focal layer of stratified squamous epithelium with hyperkeratosis. If the patient's bladder finding is caused by a vitamin deficiency, which of the following features is also most likely to be seen?","{'0': 'Carpopedal spasm', '1': 'Photodermatitis', '2': 'None of the above', '3': 'Intracranial hypertension'}",unknown,,None of the above,2,answer,,,,test
c57694d0-e8d8-4aab-a112-d32d72bcbcbe,nota,"Bifid tongue, a congenital anomaly occurs due to non-fusion of:","{'0': 'Tuberculum impar and lateral lingual swellings', '1': 'Hypobranchial eminence and tuberculum impar', '2': 'None of the above', '3': 'Some of the above'}",pathology,,None of the above,2,answer,,,,val
e8dbd220-df29-448d-9fcf-dcb7b7655f02,nota,Which of the following Glycosaminoglycans are not present in cornea,"{'0': 'Keratin sulfate', '1': 'Chondroitin sulfate', '2': 'Chondroitin', '3': 'None of the above'}",ophthalmology,,None of the above,3,answer,,,,test
40efc152-39d7-48ab-bc60-22bebe786274,nota,"Your team receives a warning for the attention in the public thoroughfare of a teenager with altered level of consciousness. His group of friends comments that he has ""drunk a lot"", denying the consumption of other toxic substances. On examination, the patient is unable to maintain standing without help, responds with ""grunts"" and slow withdrawal to the painful stimulation by opening his eyes to call him forcefully by name. It presents miotic and symmetrical pupils, with reactivity to slowed light. What would be the initial care for that patient ?:","{'0': 'Patient stabilization (ABC) and rapid test of toxins and capillary blood glucose to establish the therapeutic plan. Transfer to the hospital.', '1': 'None of the above', '2': 'Patient stabilization (ABC), administration of activated charcoal without causing vomiting until fully conscious, and intramuscular naloxone (0.2-0.4 mg). Transfer to the hospital.', '3': 'Patient stabilization (ABC), safety position and central venous catheterization for load administration with 50% hypertonic glucose, 1M bicarbonate bolus (5 mEq / kg) and subsequent rapid fluid therapy with Ringer® solution. Transfer to the hospital.'}",nursery,,None of the above,1,answer,,,,val
7c094ab4-771a-4c26-b06f-ede353c2275b,nota,"⿐ pharyngeal cancer ⾎ fluid tests, which of the following destination time before the accuracy is considered the best?","{'0': 'EBV anti-VCA IgG', '1': 'EBV-VCA, anti-IgA', '2': 'EBV anti-FAMILY', '3': 'None of the above'}",unknown,,None of the above,3,answer,,,,dev
3ccb8af7-e267-4060-9987-88b582d41693,nota,Acts (n) on subunit 30 of the prokaryotic ribosome:,"{'0': 'Erythromycin', '1': 'Rifampicin', '2': 'None of the above', '3': 'The quinolones.'}",biology,,None of the above,2,answer,,,,test
0fab7644-7a27-4430-a729-69544db89be6,nota,Which of the following is not true regarding teeth features and ethnicity?,"{'0': 'Upper third molar is most commonly absent in Mongolians', '1': 'Carabelli cusps are seen in Caucasians', '2': 'None of the above', '3': 'Prominent lingual ridge and labial ridge is seen in Mongolians'}",forensic medicine,,None of the above,2,answer,,,,val
1be9d77f-0aec-483e-92ed-a748b1d6b5e5,nota,Which of the following characteristics of an axon is most dependent on its diameter?,"{'0': 'The magnitude of its resting potential', '1': 'The duration of its refractory potential', '2': 'None of the above', '3': 'The overshoot of its action potential'}",unknown,,None of the above,2,answer,,,,test
ba98dff6-f985-480b-bbf1-4138d4d5dc34,nota,"A 61-year-old man presents to the clinic with complaints of excessive thirst, frequent urination, and partial visual loss in both eyes for 1 day. His family history is significant for type 2 diabetes mellitus in his mother and cousin. His weight is 112 kg ( 246.9 lb), height 187 cm (6 ft 1 in), blood pressure: 150/90 mm Hg, heart rate: 89/min, respiratory rate: 14/min, and temperature: 36.7℃ (98.4℉). The physical examination is significant for dry skin, a pustular rash over the patient’s shoulders and back, an accentuated second heart sound (S2) best heard in the second intercostal space at the right sternal border, and distal loss of vibration sensitivity in both feet. A fundoscopic examination shows small red dots in the superficial retinal layers suggestive of microaneurysms. The HbA1c is 9% and the urinalysis shows the following:
Color Pale yellow (light/pale-to-dark/deep amber)
Clarity Cloudy
pH 6.6
Specific gravity 1.010
Glucose 199 mg/dl
Ketones None
Nitrites Negative
Leukocyte esterase Negative
Bilirubin Negative
Urinary bilirubin Traces
Red blood cells 3 RBCs
Protein 120 mg/d
RBCs ≤ 2 RBCs/hpf
WBCs 22 WBCs/hpf
Epithelial cells 27 squamous epithelial cells/hpf
Casts 5 hyaline casts/lpf
Crystals Occasional
Bacteria None
Yeast Present
Which of the following statements best describes the cause of this patient’s glucosuria?","{'0': 'There is a disruption of primary active transport of glucose in the proximal renal tubules', '1': 'None of the above', '2': 'There is a disruption of passive transport of the glucose in the proximal renal tubules', '3': 'Glucosuria results from increased glomerular filtration rate'}",unknown,,None of the above,1,answer,,,,test
1f08ad60-50c0-4699-ad86-2583f8f9103b,nota,Achiral molecules that contain centers of chirality are called:,"{'0': 'Enantiomers', '1': 'Diastereoisomers.', '2': 'None of the above', '3': 'Racemic.'}",chemistry,,None of the above,2,answer,,,,val
a270020b-4940-40ad-a8b2-d2730ed90a41,nota,When is folic acid staed in pregnancy ?,"{'0': 'None of the above', '1': '8 weeks prior toconception', '2': '4 weeks after conception', '3': '8 weeks after conception'}",gynaecology & obstetrics,,None of the above,0,answer,,,,test
b5a950b1-8260-4392-a0b2-2155a0c233bf,nota,The vascular stria:,"{'0': 'It is located in the ciliary body of the eye.', '1': 'It is part of the aqueous humor drainage system.', '2': 'It is the posterior epithelium of the cornea.', '3': 'None of the above'}",biology,,None of the above,3,answer,,,,test
87a1c091-2ac5-4f4b-bdfd-f110c1747a6d,nota,"If a bacteria were susceptible to both penicillin and Erythromycin, then it would not be appropriate to treat the patients with both antibiotics at the same time because","{'0': 'Penicillin is inactivated by erythromycin', '1': 'Erythromycin exerts its effects extracellularly', '2': 'Erythromycin enhances the β-lactamases activity', '3': 'None of the above'}",pharmacology,,None of the above,3,answer,,,,val
7c61de5a-32be-42a3-b9d1-c16a88113f21,nota,True about Postural Hypotension:,"{'0': 'Decreases in systolic blood pressure 20 mmHg within 6 mins', '1': 'None of the above', '2': 'Decreases in diastolic blood pressure 20 mmHg within 6 mins', '3': 'Decreases in diastolic blood pressure 20 mmHg within 3 mins'}",medicine,AIIMS 2019,None of the above,1,answer,,,,val
228517db-da19-49a3-95b6-421daca585bf,nota,Multiple air fluid levels in X-ray of abdomen is seen in,"{'0': 'Hollow viscera perforation', '1': 'Pyoperitoneum', '2': 'None of the above', '3': 'None'}",surgery,,None of the above,2,answer,,,,test
127c6b37-731c-42d1-9481-59cd313da34a,nota,A.A.comitans is a member of:,"{'0': 'Red complex.', '1': 'Orange complex.', '2': 'None of the above', '3': 'Purple complex.'}",dental,,None of the above,2,answer,,,,test
d81e672f-8eff-4c66-a80c-0cb8f5cab08c,nota,Ratio of upper anterior facial height to lower anterior facial height is:,"{'0': '55:45:00', '1': '60:40:00', '2': '40:60', '3': 'None of the above'}",dental,,None of the above,3,answer,,,,val
643fb68e-1f33-4997-9d1a-1619bf0810f0,nota,"One unit of PRBC raises HCT by: (In exam instead of HCT, they wrote HCV, which we assume to be a spelling error):","{'0': '1%', '1': '2%', '2': 'None of the above', '3': '5-8%'}",surgery,,None of the above,2,answer,,,,val
e969d444-33ef-4fbd-b3be-08ec8ca71b71,nota,Hypopigmented macules are found in?,"{'0': ""Addison's disease"", '1': 'Porphyria', '2': 'Cutaneous mastocytosis', '3': 'None of the above'}",skin,,None of the above,3,answer,,,,test
9781f6c5-4c59-4f6e-8229-a1c1e5506229,nota,"A 20-year-old woman in the army recruit collapses during an especially hot day at basic training. She was in her normal excellent state of health prior to this event. Two weeks ago, she had an upper respiratory infection (URI) but has since recovered. Her father has chronic kidney disease (CKD), bilateral hearing loss, and vision problems. At the hospital, her temperature is 40.3°C (104.5°F), blood pressure is 85/55 mm Hg, pulse is 105/min, and respiratory rate is 24/min. On physical exam, the patient appears to have altered mental status and her skin is dry, hot, and erythematous. She is complaining of severe bilateral flank pain and generalized myalgia. Catheterization produces 200 mL of tea-colored urine. Urine dipstick is positive for blood, but urinalysis is negative for RBCs or WBCs. Which of the following is most likely responsible for her condition?","{'0': 'A mutation of the COL4A5 gene', '1': 'Neisseria meningitides', '2': 'None of the above', '3': 'IgA nephropathy'}",unknown,,None of the above,2,answer,,,,test
c7beaaa5-ae2c-4f71-b186-72ac355344ff,nota,"An anaerobe causing multiple abscess with discharging sinuses, demonstrating sulphur granules in pus is?","{'0': 'None of the above', '1': 'Nocardia', '2': 'Salmonella', '3': 'Tularemia'}",microbiology,,None of the above,0,answer,,,,test
56bdb4ae-f31f-4e0a-ae3d-c87e9d108752,nota,Clasp indicated to engage a distobuccal undercut adjacent to distal extension space:,"{'0': 'Bar clasp.', '1': 'Reverse Circlet clasp.', '2': 'Fish hook Clasp.', '3': 'None of the above'}",dental,,None of the above,3,answer,,,,test
84597697-4c04-415b-af80-dd92127cb277,nota,Indicate which of the following structural groups of drugs do NOT act on the different ion channels:,"{'0': 'Benzoic amino acid (procaine).', '1': 'Benzothiazepines (diltiazem).', '2': 'None of the above', '3': 'Sulfonylureas (tolbutamide).'}",pharmacology,,None of the above,2,answer,,,,test
1a220971-e7e0-4a7f-9d5c-2783bf68c384,nota,"Before human trials begin, the book must first review the plan human trials Board (IRB) of the pass. Want to change the contents of the book plan, subject to human trials by the Commission before changing practices. But in any case, no human trials by the Commission through direct implementation of the contents of the book is not according to plan?","{'0': 'Only subjects agreed to amend the text of the book, the job does not change the content', '1': 'Human trials planned by the Commission to review the summary (expedited procedures) program review by the book', '2': 'None of the above', '3': 'Reduced dose of the subject, so that the risk of change'}",unknown,,None of the above,2,answer,,,,dev
3bce0b19-5461-418e-b812-e13dd86fcca7,nota,Which of the following is the best test for assessment of intestinal malabsorption?,"{'0': 'None of the above', '1': 'Serum lactose levels', '2': 'Serum amylase levels', '3': 'NBT-PABA test'}",medicine,,None of the above,0,answer,,,,val
d6589d4d-9081-4b3b-8107-abef244afc84,nota,Which nucleus is not seen in floor of the 4th ventricle -,"{'0': 'Abducens nucleus', '1': 'None of the above', '2': 'Dorsal vagal nucleus', '3': 'Hypoglossal nucleus'}",anatomy,,None of the above,1,answer,,,,test
aca28267-1e4e-4575-96f1-05ade6c1f5ac,nota,A paediatrician was called for attending a new born baby in the labour ward. The serum unconjugated bilirubin of this baby was 33 mg/dL. Which of the following drug taken by mother in late 3rd trimester may have lead to this problem?,"{'0': 'None of the above', '1': 'Azithromycin', '2': 'Ampicillin', '3': 'Chloroquine'}",pharmacology,AIIMS 2018,None of the above,0,answer,,,,val
